name;lat;lon;id;gtfsid;gtfsname;gtfslat;gtfslon;Sydtaxid
Varberg Björnabergsgatan;57.123847955191;12.295336016856;6616;7438107;Varberg Björnabergsgatan;57.123841602433;12.295419597868;13006616
Varberg Bolmen;57.101668040899;12.272617311734;6542;7434265;Varberg Bolmen;57.101686272128;12.272615934419;13006542
Varberg Borgasgård;57.110936682412;12.301199869339;6655;7434352;Varberg Borgasgård;57.110821388392;12.30124416237;13006655
Varberg Brages gränd;57.111432225506;12.274692869336;6558;7434278;Varberg Brages gränd;57.111432530285;12.274693203946;13006558
Varberg Breared;57.091692950123;12.269440276551;6617;7424318;Varberg Breared;57.0916932575;12.269440602796;13006617
Varberg Breared Centrum;57.08628100435;12.273191206624;6671;7417982;Varberg Breared centrum;57.086281311749;12.273191530184;13006671
Varberg Brunnsberg;57.116221921033;12.262276650931;6638;7434341;Varberg Brunnsberg;57.11622222696;12.262276988599;13006638
Varberg Brunnsberg norra;57.119353302061;12.261465105128;6569;7423713;Varberg Brunnsberg norra;57.119362570265;12.261464587094;13006569
Varberg Brunnsberg södra;57.115150775235;12.260628060732;6568;7423712;Varberg Brunnsberg södra;57.115151081483;12.260628398052;13006568
Varberg Brunnsbergs torg;57.114955772086;12.262628957393;6637;7434340;Varberg Brunnsbergs torg;57.114956078093;12.262629294475;13006637
Varberg Brunnsparken;57.106174317518;12.249265378865;6500;7423703;Varberg Brunnsparken;57.106204787815;12.24937842429;13006500
Varberg Bälggatan;57.115935278475;12.291972245886;6678;7444584;Varberg Bälggatan;57.115935580571;12.291972581184;13006678
Varberg Diamantgatan;57.10553177065;12.291438852278;6547;7423709;Varberg Diamantgatan;57.105551386156;12.291486895586;13006547
Varberg Drottning Blankas plats;57.10062129105;12.252142686297;6502;7434233;Varberg Drottning Blanka;57.100621599839;12.252143017804;13006502
Varberg Egils gränd  Äckregården;57.116079223946;12.270582921609;6632;7434337;Varberg Egils gränd;57.115978401485;12.269866063327;13006632
Varberg Engelbrektsgatan;57.108256721876;12.255192982718;6620;7423718;Varberg Engelbrektsgatan;57.108257029516;12.255193317394;13006620
Varberg Erlandsgård;57.106579898628;12.297730714358;6552;7434273;Varberg Erlandsgård;57.106580200881;12.297731045119;13006552
Varberg Fridhemsgatan;57.107429854588;12.265346541326;6588;7434303;Varberg Fridhemsgatan;57.107428763895;12.265297462288;13006588
Varberg Frodes gränd Äckregården;57.117226460061;12.272703648112;6594;7434308;Varberg Frodes gränd;57.117235262347;12.272686655721;13006594
Varberg Föreningsgatan;57.108724394326;12.274273621265;6591;7434306;Varberg Föreningsgatan;57.108725163949;12.274290426305;13006591
Varberg Gasellgatan;57.105119677368;12.294367876108;6548;7434269;Varberg Gasellgatan;57.105119980198;12.294368206473;13006548
Varberg Granitvägen;57.095046526591;12.249506865577;6534;7434260;Varberg Granitvägen;57.095046836272;12.249507194791;13006534
Varberg Granvägen;57.113031378184;12.262267810289;6536;7434262;Varberg Granvägen;57.113031684428;12.262268146547;13006536
Varberg Gunnarsgård;57.106877037936;12.293904183301;6553;7434274;Varberg Gunnarsgård;57.106877340657;12.293904514474;13006553
Varberg Hagaskolan;57.110281777941;12.258153720013;6561;7423711;Varberg Hagaskolan;57.110281151687;12.258121111369;13006561
Varberg Hobbyvägen Breared;57.085742390528;12.271938538025;6665;7421751;Varberg Hobbyvägen;57.085777154515;12.271886063201;13006665
Varberg Härdgatan norra;57.120993941788;12.290022216999;6673;7443460;Varberg Härdgatan norra;57.120994243642;12.290022554662;13006673
Varberg Härdgatan södra;57.119196163217;12.291927405949;6676;7443684;Varberg Härdgatan södra;57.119196465;12.291927742681;13006676
Varberg Hästhagavägen;57.095984379338;12.248987679984;6703;7434371;Varberg Hästhagavägen;57.095984688997;12.248988009656;13006703
Varberg Håsten;57.114450493958;12.288379866084;6660;7434356;Varberg Håsten;57.114450796663;12.288380200998;13006660
Varberg Håstens torg;57.112666374083;12.276392245483;6592;7434307;Varberg Håstens torg;57.112684603791;12.276390873857;13006592
Varberg Håstensskolan  Äckregården;57.118391636683;12.275780961835;6599;7423715;Varberg Håstensskolan;57.119781611057;12.275665452522;13006599
Varberg Höbacken;57.094505178419;12.25259654513;6535;7434261;Varberg Höbacken;57.094505487745;12.252596873872;13006535
Varberg Idrottshallen;57.098923727156;12.255343478759;6627;7434332;Varberg Idrottshallen;57.09892403569;12.255343809269;13006627
Varberg Järngatan;57.118448405663;12.289619413287;6601;7434311;Varberg Järngatan;57.118448707818;12.289619749864;13006601
Varberg Karlbergsvägen;57.100924343113;12.276519031608;6543;7434266;Varberg Karlbergsvägen;57.100942109789;12.276501187425;13006543
Varberg Kattegattsvägen;57.095412657088;12.25924571669;6629;7434334;Varberg Kattegattsvägen;57.095412965449;12.259246045344;13006629
Varberg Komedianten   Biblioteket;57.10832802796;12.251370999568;6566;7463214;Varberg Komedianten;57.108327868562;12.251354863556;13006566
Varberg Kurorten Apelviken;57.089512310485;12.244507339793;6586;7410494;Varberg Kurorten Apelviken;57.089512621364;12.2445076669;13006586
Varberg Kurtinen;57.098994555726;12.247708305641;6622;7434327;Varberg Kurtinen;57.09899486526;12.247708636755;13006622
Varberg Kyrkogården;57.113411317964;12.262991319056;6636;7434339;Varberg Kyrkogården;57.113400331387;12.262910144674;13006636
Varberg Kärrvägen  Peder Skrivare;57.10678329197;12.271089447108;6642;7470255;Varberg Kärrvägen;57.106783597673;12.271089779934;13006642
Varberg Lassabacka norra;57.12406912046;12.262021913855;6640;7434343;Varberg Lassabacka norra;57.12406942564;12.262022255009;13006640
Varberg Lassabacka södra;57.12263382905;12.261795691987;6633;7434338;Varberg Lassabacka södra;57.122634134403;12.261796032526;13006633
Varberg Leopardgatan;57.101971228616;12.294897169336;6549;7434270;Varberg Leopardgatan;57.101971531678;12.294897498275;13006549
Varberg Lindbergsvägen;57.123476864592;12.265548281168;6608;7423717;Varberg Lindbergsvägen;57.123466809605;12.265500044141;13006608
Varberg Lindesbergsgatan;57.097098670071;12.248352480206;6533;7434259;Varberg Lindesbergsgatan;57.097098979704;12.248352810425;13006533
Varberg Lorensberg;57.10491186347;12.255447217026;6597;7470251;Varberg Lorensberg norra;57.105161341078;12.25504386168;13006597
Varberg Lorensberg;57.10491186347;12.255447217026;6597;7470251;Varberg Lorensberg norra;57.105161341078;12.25504386168;13006597
Varberg Lorensberg östra (Församlingsh.);57.105097934556;12.256304662169;6598;7470252;Varberg Lorensberg östra;57.10509824236;12.256304995357;13006598
Varberg Lugnet;57.127302112244;12.268619791451;6610;7417118;Varberg Lugnet;57.127312309508;12.268652237326;13006610
Varberg Långtradaren;57.123658200871;12.26878589925;6639;7434342;Varberg Långtradaren;57.12366501953;12.269016933501;13006639
Varberg Mariedal  (Sörsehallen);57.096534114878;12.26140043023;6662;7434358;Varberg Mariedal;57.096534422846;12.261400759224;13006662
Varberg Mosippegatan;57.111249991774;12.277154736769;6565;7434284;Varberg Mosippegatan;57.11125029625;12.277155071115;13006565
Varberg Målet;57.103082647647;12.260031440337;6504;7438106;Varberg Målet;57.103082955159;12.260031772349;13006504
Varberg Nedregården;57.111098943773;12.296725015519;6656;7434353;Varberg Nedregården;57.111099245722;12.29672534834;13006656
Varberg Nya Påskberget;57.094727844779;12.270620316329;6602;7423716;Varberg Nya Påskberget;57.094699869087;12.27057381031;13006602
Varberg Nygrannes;57.100478941768;12.29616125483;6550;7434271;Varberg Nygrannes;57.100479244808;12.296161583019;13006550
Varberg Nöjesparken;57.098949946499;12.261978632172;6664;7434360;Varberg Nöjesparken;57.098950254157;12.261978962199;13006664
Varberg Peder Skrivares skola;57.104349049404;12.268266412879;6635;7470254;Varberg Peder Skrivares;57.104357387693;12.26823295072;13006635
Varberg Prästakullen;57.100475445181;12.290910761666;6651;7434349;Varberg Prästakullen;57.100475748905;12.290911090236;13006651
Varberg Ridgymnasiet;57.128372008457;12.291305018321;6634;7470253;Varberg Ridgymnasiet;57.12837230942;12.291305359116;13006634
Varberg Rosenfred;57.097416314171;12.253209263047;6503;7434234;Varberg Rosenfred;57.097513340933;12.253134285372;13006503
Varberg Rosenfredsskolan;57.101198864227;12.249379265122;6525;7434251;Varberg Rosenfredsskolan;57.101190210934;12.249380456566;13006525
Varberg Rullstensbacken Breared;57.090461900904;12.270399511244;6663;7434359;Varberg Rullstensbacken;57.090462208272;12.270399836871;13006663
Varberg Räddningsstationen;57.123750864455;12.27621220515;6612;7434319;Varberg Räddningsstation;57.123596522728;12.277102965904;13006612
Varberg Rödaledstigen;57.093805967722;12.258045561086;6537;7434263;Varberg Rödaledstigen;57.093806276396;12.258045889112;13006537
Varberg S:t Jörgens kapell;57.110927305201;12.263179158288;6560;7434280;Varberg S:t Jörgens kape;57.110927611532;12.263179493545;13006560
Varberg Sandåkergatan;57.103263181246;12.298027963948;6551;7434272;Varberg Sandåkergatan;57.103263483778;12.298028293227;13006551
Varberg Sannes;57.108773642567;12.293278610325;6554;7434275;Varberg Sannes;57.108773945187;12.293278942378;13006554
Varberg Sjukhuset;57.100009278283;12.278488470216;6544;7417211;Varberg sjukhus;57.100009583675;12.278488799491;13006544
Varberg Skeppsgården;57.100706976838;12.246933053882;6623;7434328;Varberg Skeppsgården;57.100707286306;12.24693338582;13006623
Varberg Skånegatan Håsten;57.111265441225;12.28600633645;6556;7423710;Varberg Skånegatan;57.111265744549;12.28600667014;13006556
Varberg Skånegatan Södra Håsten;57.112077850002;12.288373752555;6659;7434355;Varberg Skånegatan södra;57.112078152939;12.288374086427;13006659
Varberg Släntstigen;57.090703731463;12.251012685853;6585;7434301;Varberg Släntstigen;57.090704041366;12.251013013013;13006585
Varberg Smältgatan;57.117081113195;12.2966212102;6677;7444583;Varberg Smältgatan;57.117081414577;12.296621545652;13006677
Varberg Smålandsgatan;57.115321634974;12.27622201058;6593;7423714;Varberg Smålandsgatan;57.115268627696;12.276243942041;13006593
Varberg Snickargatan;57.102565469995;12.285015686262;6545;7434267;Varberg Snickargatan;57.102537959921;12.284985630853;13006545
Varberg Solviksvägen Breared;57.087808925063;12.26842390756;6507;7434236;Varberg Solviksvägen;57.087801200717;12.268458011013;13006507
Varberg Station (Bussterm);57.10989175976;12.249156508792;6700;7400110;Varberg station;57.109376282844;12.248083216249;13006700
Varberg Station (Tåg);57.109998372597;12.24911324755;6699;7400110;Varberg station;57.109376282844;12.248083216249;13006699
Varberg Stenvägen;57.093187998041;12.253366561661;6619;7434325;Varberg Stenvägen;57.093188307392;12.253366889758;13006619
Varberg Stenåsavägen  Äckregården;57.120649890518;12.275235430444;6596;7434310;Varberg Stenåsavägen;57.120670906273;12.275332922823;13006596
Varberg Susvind;57.122182729322;12.276692007038;6657;7423720;Varberg Susvind;57.123034482012;12.276611255343;13006657
Varberg Sveagatan;57.107528908696;12.256782102205;6564;7434283;Varberg Sveagatan;57.107619307543;12.256790328278;13006564
Varberg Södertull;57.103581745889;12.247846148243;6526;7434252;Varberg Södertull;57.103375523015;12.247536024515;13006526
Varberg Sörse;57.091974163586;12.261588468887;6506;7423705;Varberg Sörse;57.092009389842;12.261552443023;13006506
Varberg Thulegatan;57.107648343527;12.26099863146;6587;7434302;Varberg Thulegatan;57.107640154234;12.261016293182;13006587
Varberg Tjädervägen;57.102731611054;12.264457531955;6541;7423708;Varberg Tjädervägen;57.102733781137;12.264523738528;13006541
Varberg Trädlyckan;57.111108441087;12.268315142728;6559;7434279;Varberg Trädlyckan;57.11110874673;12.268315477676;13006559
Varberg Träslövsvägen;57.104001070263;12.288132572877;6546;7434268;Varberg Träslövsvägen;57.103953321395;12.288021866193;13006546
Varberg Ullebo;57.090048631837;12.254211912181;6584;7434300;Varberg Ullebo;57.09004894138;12.254212238811;13006584
Varberg Vagnvägen;57.1241572458;12.283625225802;6528;7434254;Varberg Vagnvägen;57.12415754817;12.283625565337;13006528
Varberg Vagnvägen väster;57.124575324443;12.277405931859;6529;7434255;Varberg Vagnvägen väster;57.124575627576;12.277406272052;13006529
Varberg Vagnvägen öster;57.124191009446;12.286744799434;6530;7434256;Varberg Vagnvägen öster;57.124191311409;12.286745138746;13006530
Varberg Valen;57.121539782994;12.260925546461;6661;7434357;Varberg Valen;57.121504705021;12.260945793015;13006661
Varberg Vrångagatan;57.082922887934;12.275524394176;6516;7412981;Varberg Vrångagatan;57.082923195343;12.27552471607;13006516
Varberg Västgötagatan Håsten;57.111298435792;12.281428016623;6557;7434277;Varberg Västgötagatan;57.111298739707;12.28142835067;13006557
Varberg Ymergatan  Äckregården;57.119151223723;12.272123663975;6595;7434309;Varberg Ymergatan;57.119195411272;12.272086776929;13006595
Varberg Österleden;57.123221183818;12.286770813769;6614;7434321;Varberg Österleden;57.123204949298;12.28682228971;13006614
Varberg Österängsvägen;57.100517633803;12.285375215397;6652;7423719;Varberg Österängsvägen;57.100509901551;12.285409331449;13006652
Vare;57.063507627715;12.294228624442;6011;7434064;Vare;57.063800939312;12.294102258727;13006011
Vare (Unnaryd);57.000249438739;13.452448143861;4065;7417213;Vare vägskäl;57.000249617693;13.452448388364;13004065
Vassbäck;57.340049529005;12.142759391374;719630;7461577;Vassbäck;57.339997773626;12.142515714331;14719630
Vassviksvägen Ugglarp;56.811938459143;12.625599515174;5147;7433813;Vassviksvägen;56.811938738659;12.625599699754;13005147
Vastadvägen (Eftra);56.837476415083;12.644006301402;5024;7433723;Vastadvägen;56.837476691028;12.644006496876;13005024
Veddige Almvägen;57.261993051701;12.322903475068;6247;7423671;Veddige Almvägen;57.261993334656;12.322903869929;13006247
Veddige Industrigatan;57.261661077497;12.325190268218;6167;7434145;Veddige Industrigatan;57.261661360214;12.325190662736;13006167
Veddige Klevalid;57.269155554125;12.326157719071;6173;7434147;Veddige Klevalid;57.269155835886;12.326158116582;13006173
Veddige Kullavägen;57.270556320942;12.334883409793;6177;7423651;Veddige Kullavägen;57.270449045879;12.334893938543;13006177
Veddige Lerdalsvägen;57.267911726801;12.323107088077;6171;7434146;Veddige Lerdalsvägen;57.267912009068;12.323107485353;13006171
Veddige Ramstorp;57.261107429667;12.320134748895;6249;7423672;Veddige Ramstorp;57.261107713055;12.32013514364;13006249
Veddige Ringvägen;57.260206708824;12.326538180233;6074;7434098;Veddige Ringvägen;57.26020699154;12.326538574032;13006074
Veddige Sandalsvägen;57.268533717588;12.330960338549;6175;7434148;Veddige Sandalsvägen;57.268533998843;12.330960735371;13006175
Veddige Strängbetong;57.279253006682;12.366816050339;6082;7412200;Järlöv Strängbetong;57.279690317071;12.367024523193;13006082
Veddige Videbo;57.265386015065;12.332169337526;6078;7423640;Veddige Videbo;57.265498237594;12.331993325459;13006078
Veddige Vidhögeskolan;57.263921726775;12.32894059532;6165;7434144;Veddige Vidhögeskolan;57.263797702272;12.328670773096;13006165
Veddige Viskagården;57.269232976557;12.340979492724;6163;7434142;Veddige Viskagården;57.269388991792;12.341413104135;13006163
Veddige kyrka;57.263826674285;12.330375866667;6076;7421749;Veddige kyrka;57.263826956137;12.330376261611;13006076
Veddige station;57.267393298765;12.336839979114;6080;7400363;Veddige station;57.266938194264;12.337596451138;13006080
Veddige vårdcentral;57.264027163154;12.322694668212;6169;7417215;Veddige vårdcentral;57.264027445906;12.322695063929;13006169
Veinge Elestorp;56.556734762162;13.060361864435;2020;7433051;Veinge Elestorp;56.556734988364;13.060361940293;13002020
Veinge Nebogatan;56.554146821921;13.069301664554;2045;7433067;Veinge Nebogatan;56.554147046937;13.06930173961;13002045
Veinge Växthusgatan;56.552625010413;13.07486117461;2043;7433066;Veinge Växthusgatan;56.552625234692;13.074861249209;13002043
Veinge kyrkby;56.572969449335;13.090190851487;2161;7417217;Veinge kyrkby;56.572969671903;13.090190935146;13002161
Veinge station;56.552828240317;13.07674982721;2047;7400157;Veinge station;56.553077632455;13.075414276796;13002047
Veinge Äringsvägen;56.557351449142;13.081434979019;2157;7433119;Veinge Äringsvägen;56.557351672638;13.081435055835;13002157
Veka Boberg;56.860105490066;12.582337172068;5453;7433930;Veka;56.860105773079;12.582337379165;13005453
Veka sommarby Grimsholmen;56.846819072239;12.567902558104;5247;7433844;Veka sommarby;56.846819357854;12.567902759694;13005247
Vessigebro Stationsgatan;56.977636770269;12.650226317748;5405;7401373;Vessigebro Stationsgatan;56.977637037885;12.650226573115;13005405
Vessigebro Venebergsvägen;56.978259494097;12.659602494869;5407;7433911;Vessigebro Venebergsväge;56.978267900235;12.659569152408;13005407
Vessigebro Villagatan;56.97654501886;12.643292625344;5100;7433778;Vessigebro Villagatan;56.976545287407;12.643292880536;13005100
Vesslundavägen Boberg Eftra;56.862576207398;12.623628417809;5021;7433721;Vesslundavägen;56.862575649873;12.623595886583;13005021
Vickan Onsala;57.425649519077;12.029309614392;719432;7461492;Vickan;57.42563040163;12.029262128883;14719432
Vilshärad Veckogatan;56.696815938131;12.70439231651;3357;7433355;Vilshärad Veckogatan;56.696816210864;12.704392448447;13003357
Vilshärads camping;56.694020657871;12.698237136512;3744;7423536;Vilshärad camping;56.694017676029;12.698106890643;13003744
Vinberg Hallagård;56.956146004986;12.552217925807;5279;7433857;Vinberg Hallagård;56.956146286373;12.552218176105;13005279
Vinberg Vägkassan;56.951374852866;12.546368821509;5277;7433856;Vinberg Vägkassan;56.951375135316;12.546369069987;13005277
Vinbergs hed;56.936433983939;12.526896387077;5082;7423626;Vinbergshed;56.936434269879;12.526896629845;13005082
Vinbergs kyrka;56.927348611061;12.544374380735;5381;7433899;Vinbergs kyrka;56.927348895282;12.544374618807;13005381
Vinbergs kyrkby;56.929684985299;12.548163909395;5383;7417220;Vinberg kyrkby;56.929847929542;12.548199260377;13005383
Vinbergs samhälle;56.947597062101;12.542094941027;5086;7417221;Vinberg samhälle;56.947427003841;12.54211008794;13005086
Vinbergsmotet;56.933005338946;12.519866979347;5400;7433908;Vinbergsmotet;56.933005626026;12.519867220898;13005400
Viskafors;57.631202132148;12.849640169491;8033;7464745;Källebergsgatan;57.628757585191;12.846908616129;13008033
Visslebo;57.021392263022;13.187763561847;4052;7422992;Visslebo;57.021392467339;13.187763817349;13004052
Voxlöv;57.513471041865;12.09148721947;719826;7461646;Voxlöv;57.513453889187;12.091506215021;14719826
Voxlöv norra;57.519606008116;12.097176448074;719818;7461640;Voxlöv norra;57.519606773608;12.097193624471;14719818
Vräk Fridhemsberg;57.167672401622;12.753135965072;5341;7433883;Vräk;57.167672643702;12.75313629091;13005341
Vrå;56.736752664941;13.455042035867;8011;7411825;Vrå;56.736413091107;13.450846419535;13008011
Vrångarp;56.45654979278;12.99983699324;2172;7433129;Vrångarp;56.456550025263;12.99983702317;13002172
Värnamo;57.188692477542;14.03582263869;8035;7400052;Värnamo station;57.186284197065;14.035723126295;13008035
Värö bruks grind;57.225427413566;12.174257964453;6185;7434151;Värö bruks grind;57.225427719097;12.17425835747;13006185
Värö gästis Väröbacka;57.252938335066;12.18053552167;6130;7434121;Värö gästis;57.253064097511;12.180523589309;13006130
Väröbacka;57.249537332469;12.182577606952;6128;7423648;Väröbacka;57.249555079851;12.182559715734;13006128
Väröbacka Kullers väg;57.24969322511;12.179262931208;6233;7417228;Väröbacka Kullers väg;57.249693049412;12.179246801526;13006233
Väröbacka skola;57.257633541378;12.180985847032;6132;7434122;Väröbacka skola;57.257633842273;12.180986253296;13006132
Vässingsövägen Onsala;57.395095805168;12.003775065506;719442;7461496;Vässingsövägen;57.395258815567;12.003508972662;14719442
Västra Derome;57.209838775946;12.306857336728;6060;7417229;Västra Derome;57.21005417348;12.306837332192;13006060
Västra Hagen;57.42994092614;11.937137915774;719470;7416021;Västra Hagen;57.429143482595;11.936039653708;14719470
Västra Ryared;57.546415137527;12.173460574542;719853;7461661;Västra Ryared;57.546399878866;12.173546217941;14719853
Västra Röinge;56.668593366467;12.947530695739;3219;7433293;Västra Röinge;56.668593607419;12.947530816542;13003219
Växjö Resecentrum;56.908186052731;14.749184745836;8057;7435003;Lunnabyvägen;56.913018241317;14.747127564675;13008057
Våxtorp;56.416496376926;13.121602835806;2119;7401516;Våxtorp;56.416560789344;13.121663165835;13002119
Våxtorp Ejdervägen;56.421763072232;13.119610477608;2116;7433102;Våxtorp Ejdervägen;56.421763287574;13.11961049808;13002116
Våxtorp Genvägen;56.419101671338;13.112065971937;2180;7433135;Våxtorp Genvägen;56.419101887596;13.112065990845;13002180
Våxtorp Karlsro;56.406169913628;13.126851431456;2186;7412952;Våxtorp Karlsro;56.406170127458;13.126851445552;13002186
Våxtorp N Musikvägen;56.423997865596;13.115772650261;2114;7433101;Våxtorp N Musikvägen;56.423998081524;13.115772671497;13002114
Våxtorp Solgården;56.421547169086;13.11090409836;2115;7425054;Våxtorp Solgården;56.421569547901;13.111923855438;13002115
Våxtorp Tajes;56.417863528954;13.117940373969;2117;7433103;Våxtorp Tajes;56.417863744386;13.117940392656;13002117
Våxtorp Tjädervägen;56.419758953349;13.121243197674;2118;7433104;Våxtorp Tjädervägen;56.419759168405;13.121243217364;13002118
Wrangelsrovägen Holm;56.723588872887;12.862674277571;3134;7433240;Wrangelsrovägen;56.723589123998;12.862674421223;13003134
Wrangelsrovägen Holm;56.723588872887;12.862674277571;3134;7433240;Wrangelsrovägen;56.723589123998;12.862674421223;13003134
Yabergsvägen;56.990066609635;13.416640824198;4061;7433691;Yabergsvägen;56.990066792277;13.416641065751;13004061
Ysby;56.493003827574;13.118081697641;2121;7417230;Ysby;56.49300404516;13.118081748639;13002121
Ysby Onsala;57.48686874317;12.028307090182;719382;7461471;Ysby;57.486662440309;12.028011891178;14719382
Ysby Trekanten;56.490674701008;13.112594770066;2122;7410471;Ysby Trekanten;56.490674919252;13.112594819832;13002122
Ysbyhult;57.487521057009;12.040789560453;719383;7461472;Ysbyhult;57.487547228515;12.040754033235;14719383
Ysbyvägen;56.47955077262;13.041457300315;2091;7433090;Ysbyvägen;56.479550999995;13.041457342203;13002091
Yttre Hjärtared Ullared;57.147776419891;12.687299994866;5447;7433929;Yttre Hjärtared;57.147776670976;12.687300316945;13005447
Yås (Lidhult);56.887759122727;13.50129403516;4085;7417231;Yås;56.887409362472;13.501315796788;13004085
Yabergsvägen;56.990066609635;13.416640824198;4061;7433691;Yabergsvägen;56.990066792277;13.416641065751;13004061
Ysby;56.493003827574;13.118081697641;2121;7417230;Ysby;56.49300404516;13.118081748639;13002121
Ysby Onsala;57.48686874317;12.028307090182;719382;7461471;Ysby;57.486662440309;12.028011891178;14719382
Ysby Trekanten;56.490674701008;13.112594770066;2122;7410471;Ysby Trekanten;56.490674919252;13.112594819832;13002122
Ysbyhult;57.487521057009;12.040789560453;719383;7461472;Ysbyhult;57.487547228515;12.040754033235;14719383
Ysbyvägen;56.47955077262;13.041457300315;2091;7433090;Ysbyvägen;56.479550999995;13.041457342203;13002091
Yttre Hjärtared Ullared;57.147776419891;12.687299994866;5447;7433929;Yttre Hjärtared;57.147776670976;12.687300316945;13005447
Yås (Lidhult);56.887759122727;13.50129403516;4085;7417231;Yås;56.887409362472;13.501315796788;13004085
Åker (Färgaryd);56.990053799506;13.349664119415;4055;7433688;Åker;56.990053988658;13.349664361631;13004055
Ålarp Älvsered;57.220489751746;12.847482178577;5353;7433889;Ålarp;57.220489979405;12.847482518293;13005353
Åled;56.743490453735;12.950687244898;3050;7400976;Åled vägkors;56.743490693302;12.950687397118;13003050
Åled Kiosken (på Nissastigen);56.746876824318;12.933064181242;3071;7433198;Åled Kiosken;56.746886787802;12.933096296611;13003071
Åled Kullavägen;56.745924099313;12.952987951059;3052;7433187;Åled Kullavägen;56.745924338549;12.952988104291;13003052
Åled Nattflyvägen;56.749923683526;12.938179013814;3046;7433183;Åled Nattflyvägen;56.74999046486;12.938337629535;13003046
Åled Nissagatan  Älvdalen;56.741847067375;12.946413856234;3083;7433208;Åled Nissagatan;56.741847307505;12.94641400776;13003083
Åled Rörflyvägen;56.74165319235;12.936030070886;3077;7470243;Åled Rörflyvägen;56.741653433784;12.936030222304;13003077
Åled Spånstadsvägen;56.744634771657;12.9320744967;3069;7433196;Åled Spånstadsvägen;56.74463501353;12.93207464935;13003069
Ålstorp;56.458087079768;13.16225249958;2054;7417233;Ålstorp;56.458087290678;13.162252537857;13002054
Ålstorp Knutsgården;56.460057701312;13.156078920075;2129;7433109;Ålstorp Knutsgården;56.460057913082;13.156078958875;13002129
Åminnaredsvägen;57.42729061438;12.391259160717;719764;7461626;Åminnaredsvägen;57.427307444168;12.391208093502;14719764
Åmot (Markaryd);56.47107620459;13.560715202449;8116;7436463;Åmot;56.471076367885;13.560715268982;13008116
Åparp Okome;57.064351361616;12.688105181257;5433;7433922;Åparp;57.064359765423;12.688071800192;13005433
Årnabergavägen;56.541705270981;13.066947366214;2160;7433122;Årnabergavägen;56.541695809739;13.066915610206;13002160
Årnared Mosilt;56.949198927109;12.803783425279;5085;7433768;Årnared;56.949199177559;12.803783663571;13005085
Årnarp;56.676617215991;12.964027536226;3229;7417234;Årnarp;56.676617454765;12.964027660627;13003229
Årstad;56.919669816618;12.672277185194;5045;7417235;Årstad;56.919670084833;12.672277415362;13005045
Årstad kyrka;56.916565918755;12.67713737246;5047;7423533;Årstad kyrka;56.916566186522;12.677137601156;13005047
Ås Gamla Köpstad;57.050867691398;12.306570398167;6014;7417236;Ås Tvååker;57.050979916835;12.306395265029;13006014
Åker (Färgaryd);56.990053799506;13.349664119415;4055;7433688;Åker;56.990053988658;13.349664361631;13004055
Ålarp Älvsered;57.220489751746;12.847482178577;5353;7433889;Ålarp;57.220489979405;12.847482518293;13005353
Åled;56.743490453735;12.950687244898;3050;7400976;Åled vägkors;56.743490693302;12.950687397118;13003050
Åled Kiosken (på Nissastigen);56.746876824318;12.933064181242;3071;7433198;Åled Kiosken;56.746886787802;12.933096296611;13003071
Åled Kullavägen;56.745924099313;12.952987951059;3052;7433187;Åled Kullavägen;56.745924338549;12.952988104291;13003052
Åled Nattflyvägen;56.749923683526;12.938179013814;3046;7433183;Åled Nattflyvägen;56.74999046486;12.938337629535;13003046
Åled Nissagatan  Älvdalen;56.741847067375;12.946413856234;3083;7433208;Åled Nissagatan;56.741847307505;12.94641400776;13003083
Åled Rörflyvägen;56.74165319235;12.936030070886;3077;7470243;Åled Rörflyvägen;56.741653433784;12.936030222304;13003077
Åled Spånstadsvägen;56.744634771657;12.9320744967;3069;7433196;Åled Spånstadsvägen;56.74463501353;12.93207464935;13003069
Ålstorp;56.458087079768;13.16225249958;2054;7417233;Ålstorp;56.458087290678;13.162252537857;13002054
Ålstorp Knutsgården;56.460057701312;13.156078920075;2129;7433109;Ålstorp Knutsgården;56.460057913082;13.156078958875;13002129
Åminnaredsvägen;57.42729061438;12.391259160717;719764;7461626;Åminnaredsvägen;57.427307444168;12.391208093502;14719764
Åmot (Markaryd);56.47107620459;13.560715202449;8116;7436463;Åmot;56.471076367885;13.560715268982;13008116
Åparp Okome;57.064351361616;12.688105181257;5433;7433922;Åparp;57.064359765423;12.688071800192;13005433
Årnabergavägen;56.541705270981;13.066947366214;2160;7433122;Årnabergavägen;56.541695809739;13.066915610206;13002160
Årnared Mosilt;56.949198927109;12.803783425279;5085;7433768;Årnared;56.949199177559;12.803783663571;13005085
Årnarp;56.676617215991;12.964027536226;3229;7417234;Årnarp;56.676617454765;12.964027660627;13003229
Årstad;56.919669816618;12.672277185194;5045;7417235;Årstad;56.919670084833;12.672277415362;13005045
Årstad kyrka;56.916565918755;12.67713737246;5047;7423533;Årstad kyrka;56.916566186522;12.677137601156;13005047
Ås Gamla Köpstad;57.050867691398;12.306570398167;6014;7417236;Ås Tvååker;57.050979916835;12.306395265029;13006014
Åsa Gårdsskola;57.356017218862;12.119317390632;719626;7430332;Åsa Gårdsskola;57.355724450613;12.119131101569;14719626
